"Start time","End time","Rental place","Return place","PAÍS"
"10/9/2023 17:47","10/9/2023 18:16","Hotel Santa Catalina","Hotel Santa Catalina","USA / Canada"
"10/9/2023 17:49","10/9/2023 18:00","Torre Woermann","Plaza del Pilar","Bélgica"
"10/9/2023 17:53","10/9/2023 17:58","Parque Santa Catalina","Castillo de la Luz","Italia"
"10/9/2023 17:58","10/9/2023 18:34","Ciudad Deportiva","Obelisco","Portugal"
"10/9/2023 18:05","10/9/2023 18:34","Ciudad Deportiva","Obelisco","Austria"
"10/9/2023 18:06","10/9/2023 20:09","Plaza de España (elect.)","Plaza de la feria ","Italia"
"10/9/2023 18:07","10/9/2023 19:17","Plaza de España (elect.)","Castillo de Mata (elect.)","Italia"
"10/9/2023 18:12","10/9/2023 18:16","Churruca","Plaza del Pilar","Polonia"
"10/9/2023 18:19","10/9/2023 18:33","Oficina Sítycleta (elect.)","San Telmo","USA / Canada"
"10/9/2023 18:25","10/9/2023 18:45","Plaza de la feria ","Plazoleta de Farray","Países Bajos"
"10/9/2023 18:32","10/9/2023 19:01","Las Canteras - Luis Morote","C.C. El Muelle","Finlandia"
"10/9/2023 18:36","10/9/2023 18:49","Plaza del Pilar","Torre Woermann","Francia"
"10/9/2023 18:40","10/9/2023 18:53","Las Canteras - Luis Morote","Churruca","Alemania"
"10/9/2023 18:46","10/9/2023 18:51","Plazoleta de Farray","Churruca","Países Bajos"
"10/9/2023 18:48","10/9/2023 19:00","Plaza del Pilar","Base Naval","Alemania"
"10/9/2023 18:57","10/9/2023 19:02","Paseo de Chil - Av. Escaleritas","Plaza de España","Suecia"
"10/9/2023 19:02","10/9/2023 19:16","Plaza de España","Castillo de la Luz","Suecia"
"10/9/2023 19:05","10/9/2023 19:13","Plazoleta de Farray","C.C. El Muelle","Francia"
"10/9/2023 19:09","10/9/2023 19:40","Churruca","San Telmo","Italia"
"10/9/2023 19:17","10/9/2023 19:38","Castillo de Mata (elect.)","Plaza de España (elect.)","Italia"
"10/9/2023 19:19","10/9/2023 19:31","Plaza de América","Piscina Julio Navarro","Irlanda"
"10/9/2023 19:22","10/9/2023 19:51","Plazoleta de Farray","Plazoleta de Farray","Irlanda"
"10/9/2023 19:24","10/9/2023 19:38","Plaza del Pilar","Torre Woermann","Alemania"
"10/9/2023 19:28","10/9/2023 19:39","Plazoleta de Farray","Parque del Estadio Insular","Finlandia"
"10/9/2023 19:30","10/9/2023 19:52","Castillo de la Luz","Paseo de Chil - Av. Escaleritas","Suecia"
"10/9/2023 20:09","10/9/2023 20:32","Plaza de la feria ","C.C. El Muelle","Italia"
"10/9/2023 20:12","10/9/2023 20:21","Las Canteras - Luis Morote","Plaza del Pilar","Alemania"
"10/9/2023 20:14","10/9/2023 20:21","Plaza del Pilar","Plazoleta de Farray","Polonia"
"10/9/2023 20:20","10/9/2023 20:32","San Bernardo","Oficina de la Sitycleta","Reino Unido"
"10/9/2023 20:25","10/9/2023 20:39","Parque Santa Catalina","Plaza O'Shanahan","Alemania"
"10/9/2023 20:30","10/9/2023 20:39","Torre Woermann","Plazoleta de Farray","Francia"
"10/9/2023 20:36","10/9/2023 20:47","Piscina Julio Navarro","Plaza de América","Irlanda"
"10/9/2023 20:45","10/9/2023 20:48","Churruca","Plazoleta de Farray","Italia"
"10/9/2023 20:54","10/9/2023 21:26","San Telmo","Plaza de España (elect.)","USA / Canada"
"10/9/2023 21:09","10/9/2023 21:25","Plaza de España (elect.)","Oficina Sítycleta (elect.)","Italia"
"10/9/2023 21:11","10/9/2023 21:37","Obelisco","Plaza de América","Portugal"
"10/9/2023 21:11","10/9/2023 21:40","Obelisco","Las Canteras - Luis Morote","Austria"
"10/9/2023 21:16","10/9/2023 21:24","C.C. El Muelle","Churruca","Francia"
"10/9/2023 22:23","10/10/2023 0:03","IES Mesa y López","IES Mesa y López","Polonia"
"10/9/2023 22:24","10/10/2023 0:03","IES Mesa y López","IES Mesa y López","Polonia"
"10/9/2023 22:26","10/10/2023 0:09","Oficina Sítycleta (elect.)","San Bernardo","Reino Unido"
"10/9/2023 22:33","10/9/2023 22:46","Plaza de la feria ","Plaza de España (elect.)","Alemania"
"10/9/2023 22:54","10/9/2023 23:48","C.C. El Muelle","Base Naval","Alemania"
"10/10/2023 7:15","10/10/2023 7:41","Parque Santa Catalina","Plaza de España (elect.)","Italia"
"10/10/2023 7:40","10/10/2023 8:05","Torre Woermann","Obelisco","Reino Unido"
"10/10/2023 7:45","10/10/2023 8:00","Castillo de la Luz","Plaza del Pilar","Alemania"
"10/10/2023 7:54","10/10/2023 8:09","Plaza Manuel Becerra","Torre Las Palmas","Italia"
"10/10/2023 8:10","10/10/2023 8:26","Mercado Central","Teatro Pérez Galdós","Países Bajos"
"10/10/2023 8:11","10/10/2023 8:16","Plaza del Pilar","Intermodal El Rincón","Alemania"
"10/10/2023 8:13","10/10/2023 8:39","León y Castillo","León y Castillo","Reino Unido"
"10/10/2023 8:30","10/10/2023 8:33","Base Naval","Plaza de España","Alemania"
"10/10/2023 8:31","10/10/2023 8:36","Plaza de España (elect.)","Mercado Central","Italia"
"10/10/2023 8:34","10/10/2023 8:39","Plaza de España (elect.)","Plaza del Pilar","Alemania"
"10/10/2023 8:38","10/10/2023 9:19","Plaza de España","Plaza de la feria ","Países Bajos"
"10/10/2023 8:47","10/10/2023 8:56","Intermodal El Rincón","Churruca","Reino Unido"
"10/10/2023 8:50","10/10/2023 8:56","Plaza O'Shanahan","Ayuntamiento","Francia"
"10/10/2023 8:51","10/10/2023 9:08","San Cristóbal","Teatro Pérez Galdós","Alemania"
"10/10/2023 8:53","10/10/2023 11:40","Mercado Central","Plaza de España (elect.)","Italia"
"10/10/2023 9:01","10/10/2023 9:10","Plazoleta de Farray","Plaza del Pilar","Polonia"
"10/10/2023 9:01","10/10/2023 9:10","Plazoleta de Farray","Plaza del Pilar","Polonia"
"10/10/2023 9:49","10/10/2023 10:07","Torre Las Palmas","Plaza Manuel Becerra","Italia"
"10/10/2023 10:32","10/10/2023 10:35","ULPGC - Ingeniería","ULPGC - Biblioteca General","Alemania"
"10/10/2023 10:34","10/10/2023 11:01","San Telmo","Churruca","Italia"
"10/10/2023 10:35","10/10/2023 10:54","San Bernardo","Las Canteras - Luis Morote","Reino Unido"
"10/10/2023 10:42","10/10/2023 10:54","Base Naval","Oficina Sagulpa","Eslovenia"
"10/10/2023 10:51","10/10/2023 10:59","Las Canteras - Luis Morote","Plaza del Pilar","Alemania"
"10/10/2023 10:53","10/10/2023 11:04","C.C. El Muelle","Oficina Sagulpa","Francia"
"10/10/2023 11:09","10/10/2023 11:24","Intermodal El Rincón","Plazoleta de Farray","Polonia"
"10/10/2023 11:10","10/10/2023 11:24","Intermodal El Rincón","Plazoleta de Farray","Polonia"
"10/10/2023 11:24","10/10/2023 11:26","Oficina de la Sitycleta","Oficina de la Sitycleta","Eslovenia"
"10/10/2023 11:27","10/10/2023 11:35","Oficina de la Sitycleta","Base Naval","Eslovenia"
"10/10/2023 11:33","10/10/2023 11:40","Las Canteras - Luis Morote","Plaza de España","Irlanda"
"10/10/2023 11:38","10/10/2023 11:43","Plaza del Pilar","Plazoleta de Farray","Alemania"
"10/10/2023 11:40","10/10/2023 11:50","Oficina Sagulpa","C.C. El Muelle","Francia"
"10/10/2023 11:43","10/10/2023 11:50","Plaza del Pilar","Plazoleta de Farray","Alemania"
"10/10/2023 12:00","10/10/2023 12:24","Las Canteras - Luis Morote","Torre Woermann","Países Bajos"
"10/10/2023 12:12","10/10/2023 12:41","Castillo de la Luz","Parque Santa Catalina","Italia"
"10/10/2023 12:19","10/10/2023 12:47","Las Canteras - Luis Morote","Teatro Pérez Galdós","Reino Unido"
"10/10/2023 12:23","10/10/2023 12:30","Plaza de España","Las Canteras - Luis Morote","Irlanda"
"10/10/2023 12:34","10/10/2023 12:42","Plazoleta de Farray","Base Naval","Alemania"
"10/10/2023 12:36","10/10/2023 12:46","Plaza de España (elect.)","Oficina Sítycleta (elect.)","Alemania"
"10/10/2023 12:48","10/10/2023 13:05","Base Naval","Plaza de la feria ","Alemania"
"10/10/2023 12:49","10/10/2023 13:03","Plaza del Pilar","Castillo de la Luz","Alemania"
"10/10/2023 12:54","10/10/2023 12:59","Parque Santa Catalina","Plazoleta de Farray","Italia"
"10/10/2023 12:57","10/10/2023 13:03","Plaza de la feria ","Plaza O'Shanahan","Francia"
"10/10/2023 13:01","10/10/2023 13:12","Castillo de Mata (elect.)","Plaza de España (elect.)","Países Bajos"
"10/10/2023 13:04","10/10/2023 13:09","Plaza de la feria ","Plaza O'Shanahan","Francia"
"10/10/2023 13:05","10/10/2023 13:20","Base Naval","León y Castillo","Alemania"
"10/10/2023 13:14","10/10/2023 13:19","Churruca","Plaza del Pilar","Italia"
"10/10/2023 13:16","10/10/2023 13:39","Plaza de la feria ","Las Canteras - Luis Morote","Alemania"
"10/10/2023 13:32","10/10/2023 13:37","León y Castillo","Plaza de la feria ","Francia"
"10/10/2023 13:56","10/10/2023 14:01","Plaza O'Shanahan","Plaza de la feria ","Francia"
"10/10/2023 14:22","10/10/2023 14:26","Castillo de la Luz","Castillo de la Luz","Alemania"
"10/10/2023 14:27","10/10/2023 14:43","Castillo de la Luz","Plaza del Pilar","Alemania"
"10/10/2023 14:38","10/10/2023 14:51","Plaza del Pilar","Torre Las Palmas","Alemania"
"10/10/2023 14:39","10/10/2023 14:47","Torre Woermann","Plazoleta de Farray","Países Bajos"
"10/10/2023 14:54","10/10/2023 14:55","Plaza del Pilar","Plaza del Pilar","Polonia"
"10/10/2023 14:56","10/10/2023 15:09","Plaza del Pilar","Castillo de la Luz","Italia"
"10/10/2023 15:10","10/10/2023 15:25","Plazoleta de Farray","Plaza Manuel Becerra","Rep. Checa"
"10/10/2023 15:18","10/10/2023 15:33","Las Canteras - Luis Morote","Parque del Estadio Insular","Finlandia"
"10/10/2023 15:23","10/10/2023 15:49","Oficina Sítycleta (elect.)","Torre Woermann","USA / Canada"
"10/10/2023 15:25","10/10/2023 15:59","Churruca","Plaza de la feria ","Rep. Checa"
"10/10/2023 15:38","10/10/2023 15:46","Castillo de la Luz","Las Canteras - Luis Morote","Italia"
"10/10/2023 15:43","10/10/2023 16:18","León y Castillo","Las Canteras - Luis Morote","Reino Unido"
"10/10/2023 16:11","10/10/2023 16:28","Ayuntamiento","Churruca","Alemania"
"10/10/2023 16:11","10/10/2023 16:26","Ayuntamiento","Churruca","Alemania"
"10/10/2023 16:13","10/10/2023 16:16","Churruca","Plazoleta de Farray","Alemania"
"10/10/2023 16:25","10/10/2023 21:31","Castillo de la Luz","Plaza del Pilar","Italia"
"10/10/2023 16:31","10/10/2023 16:53","Plaza de la feria ","Churruca","Rep. Checa"
"10/10/2023 16:33","10/10/2023 16:40","Las Canteras - Luis Morote","Churruca","Irlanda"
"10/10/2023 16:37","10/10/2023 16:40","Parque Santa Catalina","Las Canteras - Luis Morote","Finlandia"
"10/10/2023 16:41","10/10/2023 16:57","Las Canteras - Luis Morote","C.C. El Muelle","Finlandia"
"10/10/2023 16:43","10/10/2023 16:51","Plazoleta de Farray","Churruca","Alemania"
"10/10/2023 16:46","10/10/2023 16:52","ULPGC - Educación física","ULPGC - CC. Jurídicas","Alemania"
"10/10/2023 16:46","10/10/2023 16:58","Las Canteras - Luis Morote","Plaza del Pilar","Austria"
"10/10/2023 16:47","10/10/2023 16:59","Oficina de la Sitycleta","Parque Santa Catalina","Austria"
"10/10/2023 16:50","10/10/2023 16:58","Las Canteras - Luis Morote","Plaza del Pilar","Austria"
"10/10/2023 17:07","10/10/2023 17:21","Plaza del Pilar","Torre Woermann","Alemania"
"10/10/2023 17:18","10/10/2023 17:36","Plaza San Agustín","San Cristóbal","Alemania"
"10/10/2023 17:32","10/10/2023 17:38","Mercado Central","Churruca","Países Bajos"
"10/10/2023 17:41","10/10/2023 17:57","Torre Las Palmas","Plaza del Pilar","Alemania"
"10/10/2023 17:43","10/10/2023 18:10","Plaza de España","Plaza de España","Italia"
"10/10/2023 17:45","10/10/2023 17:50","Churruca","Churruca","Irlanda"
"10/10/2023 17:48","10/10/2023 17:59","Plaza del Pilar","Base Naval","Alemania"
"10/10/2023 17:51","10/10/2023 17:58","Churruca","Las Canteras - Luis Morote","Irlanda"
"10/10/2023 17:52","10/10/2023 18:14","Parque Santa Catalina","Teatro Pérez Galdós","Reino Unido"
"10/10/2023 17:57","10/10/2023 18:22","Plaza de la feria ","Parque Santa Catalina","Italia"
"10/10/2023 18:01","10/10/2023 18:03","Castillo de la Luz","Torre Woermann","Reino Unido"
"10/10/2023 18:07","10/10/2023 18:18","Plaza del Pilar","Torre Woermann","Francia"
"10/10/2023 18:17","10/10/2023 18:42","Churruca","San Telmo","Italia"
"10/10/2023 18:23","10/10/2023 18:32","Plazoleta de Farray","Intermodal El Rincón","Polonia"
"10/10/2023 18:31","10/10/2023 18:47","Plaza de la feria ","Base Naval","Alemania"
"10/10/2023 18:33","10/10/2023 19:03","Plaza de la feria ","Churruca","Países Bajos"
"10/10/2023 18:38","10/10/2023 18:52","León y Castillo","Las Canteras - Luis Morote","Austria"
"10/10/2023 18:49","10/10/2023 19:03","Base Naval","Obelisco","Reino Unido"
"10/10/2023 18:54","10/10/2023 19:04","Plaza del Pilar","Las Canteras - Luis Morote","Austria"
"10/10/2023 18:55","10/10/2023 19:03","Plaza del Pilar","Las Canteras - Luis Morote","Austria"
"10/10/2023 19:25","10/10/2023 19:31","Plazoleta de Farray","Churruca","Francia"
"10/10/2023 19:35","10/10/2023 20:12","San Telmo","Parque Santa Catalina","Reino Unido"
"10/10/2023 19:37","10/10/2023 20:32","Churruca","Ayuntamiento","Alemania"
"10/10/2023 19:37","10/10/2023 20:33","Churruca","Ayuntamiento","Alemania"
"10/10/2023 19:39","10/10/2023 20:01","Intermodal El Rincón","Plaza O'Shanahan","Austria"
"10/10/2023 19:42","10/10/2023 19:47","Plaza del Pilar","Intermodal El Rincón","Alemania"
"10/10/2023 19:49","10/10/2023 19:55","Churruca","Las Canteras - Luis Morote","Países Bajos"
"10/10/2023 19:56","10/10/2023 20:03","San Telmo","Oficina de la Sitycleta","Reino Unido"
"10/10/2023 20:16","10/10/2023 20:23","Las Canteras - Luis Morote","Plaza del Pilar","Alemania"
"10/10/2023 20:33","10/10/2023 20:47","Churruca","Plazoleta de Farray","Países Bajos"
"10/10/2023 21:02","10/10/2023 21:04","Plazoleta de Farray","Plaza de España","Países Bajos"
"10/10/2023 21:08","10/10/2023 21:12","Churruca","Plazoleta de Farray","Alemania"
"10/10/2023 21:09","10/10/2023 21:34","San Telmo","Plaza de España","Italia"
"10/10/2023 21:11","10/10/2023 21:20","Plaza del Pilar","Plazoleta de Farray","Polonia"
"10/10/2023 21:14","10/10/2023 21:20","Plaza del Pilar","Plazoleta de Farray","Polonia"
"10/10/2023 21:19","10/10/2023 21:29","Parque Santa Catalina","Plaza de América","Italia"
"10/10/2023 21:20","10/10/2023 21:36","Las Canteras - Luis Morote","León y Castillo","Austria"
"10/10/2023 21:34","10/10/2023 21:59","Plaza de España (elect.)","Infecar (elec.)","Dinamarca"
"10/10/2023 21:34","10/10/2023 21:59","Plaza de España (elect.)","Infecar (elec.)","Dinamarca"
"10/10/2023 21:37","10/10/2023 21:57","Plaza de España","Oficina Sagulpa","USA / Canada"
"10/10/2023 21:42","10/10/2023 21:48","Plaza del Pilar","Plazoleta de Farray","Italia"
"10/10/2023 21:49","10/10/2023 21:58","Plaza del Pilar","Las Canteras - Luis Morote","Alemania"
"10/10/2023 21:51","10/10/2023 22:02","Parque Santa Catalina","Plaza de América","Irlanda"
"10/10/2023 22:16","10/10/2023 22:22","Las Canteras - Luis Morote","Churruca","Países Bajos"
"10/10/2023 22:21","10/10/2023 22:32","Plaza de España","Parque Santa Catalina","Italia"
"10/10/2023 22:21","10/10/2023 22:34","Oficina Sítycleta (elect.)","Castillo de Mata (elect.)","Reino Unido"
"10/10/2023 22:35","10/10/2023 22:37","Plazoleta de Farray","Plazoleta de Farray","Rep. Checa"
"10/10/2023 22:56","10/10/2023 23:04","Plaza del Pilar","Plazoleta de Farray","Países Bajos"
"10/10/2023 22:56","10/10/2023 23:05","Plaza del Pilar","Plazoleta de Farray","Países Bajos"
"10/10/2023 22:57","10/10/2023 23:01","Churruca","Plazoleta de Farray","Eslovenia"
"10/11/2023 6:57","10/11/2023 7:00","Base Naval","Plaza de España (elect.)","Alemania"
"10/11/2023 7:00","10/11/2023 7:14","Plaza de España (elect.)","Intermodal El Rincón","Alemania"
"10/11/2023 7:09","10/11/2023 7:14","Plaza del Pilar","Intermodal El Rincón","Polonia"
"10/11/2023 7:15","10/11/2023 7:25","Plazoleta de Farray","Intermodal El Rincón","Polonia"
"10/11/2023 8:40","10/11/2023 8:58","Churruca","Plaza de la feria ","Países Bajos"
"10/11/2023 9:10","10/11/2023 9:12","Mercado Central","Plaza de España","Países Bajos"
"10/11/2023 9:13","10/11/2023 9:24","Plaza de España (elect.)","Castillo de Mata (elect.)","Países Bajos"
"10/11/2023 9:17","10/11/2023 9:32","San Cristóbal","Teatro Pérez Galdós","Alemania"
"10/11/2023 9:45","10/11/2023 10:00","Castillo de la Luz","Plaza del Pilar","Alemania"
"10/11/2023 9:52","10/11/2023 10:02","Intermodal El Rincón","Plazoleta de Farray","Polonia"
"10/11/2023 10:27","10/11/2023 10:31","Churruca","Plaza del Pilar","Reino Unido"
"10/11/2023 10:39","10/11/2023 10:56","León y Castillo","Las Canteras - Luis Morote","Eslovenia"
"10/11/2023 10:40","10/11/2023 10:45","Base Naval","C.C. El Muelle","Reino Unido"
"10/11/2023 10:48","10/11/2023 10:58","Plazoleta de Farray","Plaza del Pilar","Polonia"
"10/11/2023 10:54","10/11/2023 11:06","C.C. El Muelle","Las Canteras - Luis Morote","Reino Unido"
"10/11/2023 11:34","10/11/2023 11:45","Plaza de España (elect.)","Oficina Sítycleta (elect.)","Alemania"
"10/11/2023 11:54","10/11/2023 12:02","Plazoleta de Farray","C.C. El Muelle","Italia"
"10/11/2023 12:12","10/11/2023 12:37","Obelisco","Plaza del Pilar","Alemania"
"10/11/2023 12:15","10/11/2023 13:15","Plaza de la feria ","Ayuntamiento","Alemania"
"10/11/2023 12:35","10/11/2023 12:36","Las Canteras - Luis Morote","Las Canteras - Luis Morote","Eslovenia"
"10/11/2023 12:37","10/11/2023 12:59","Las Canteras - Luis Morote","León y Castillo","Eslovenia"
"10/11/2023 12:38","10/11/2023 12:42","San Bernardo","Teatro Pérez Galdós","Finlandia"
"10/11/2023 12:43","10/11/2023 12:58","Teatro Pérez Galdós","Torre Las Palmas","Finlandia"
"10/11/2023 12:51","10/11/2023 13:04","Torre Las Palmas","Obelisco","Italia"
"10/11/2023 12:52","10/11/2023 13:01","Plaza del Pilar","Mercado Central","Francia"
"10/11/2023 12:54","10/11/2023 13:01","Churruca","Plazoleta de Farray","Polonia"
"10/11/2023 12:56","10/11/2023 13:01","Churruca","Plazoleta de Farray","Polonia"
"10/11/2023 13:10","10/11/2023 13:22","Plaza de España","Ayuntamiento","Países Bajos"
"10/11/2023 13:10","10/11/2023 13:21","Plaza de España","Ayuntamiento","Países Bajos"
"10/11/2023 13:16","10/11/2023 13:38","Torre Las Palmas","Teatro Pérez Galdós","Finlandia"
"10/11/2023 13:23","10/11/2023 13:27","Las Canteras - Luis Morote","Plaza de España","Finlandia"
"10/11/2023 13:33","10/11/2023 13:46","C.C. El Muelle","C.C. El Muelle","Alemania"
"10/11/2023 13:34","10/11/2023 13:45","Mercado Central","Plaza del Pilar","Francia"
"10/11/2023 13:42","10/11/2023 13:51","Plazoleta de Farray","Plazoleta de Farray","Alemania"
"10/11/2023 13:47","10/11/2023 14:04","Obelisco","Mercado Central","Italia"
"10/11/2023 14:12","10/11/2023 14:25","Plaza del Pilar","Plaza del Pilar","Alemania"
"10/11/2023 14:24","10/11/2023 14:43","Las Canteras - Luis Morote","Churruca","Alemania"
"10/11/2023 14:25","10/11/2023 14:43","Las Canteras - Luis Morote","Churruca","Alemania"
"10/11/2023 14:32","10/11/2023 14:58","San Telmo","Churruca","Italia"
"10/11/2023 14:57","10/11/2023 14:59","Churruca","Churruca","Alemania"
"10/11/2023 15:02","10/11/2023 15:11","Churruca","Parque del Estadio Insular","Alemania"
"10/11/2023 15:15","10/11/2023 15:19","Plaza del Pilar","Churruca","Reino Unido"
"10/11/2023 15:15","10/11/2023 15:31","Plaza O'Shanahan","Plazoleta de Farray","Países Bajos"
"10/11/2023 15:15","10/11/2023 15:31","Plaza O'Shanahan","Plazoleta de Farray","Países Bajos"
"10/11/2023 15:26","10/11/2023 15:32","Castillo de la Luz","Parque Santa Catalina","Italia"
"10/11/2023 15:43","10/11/2023 15:46","Plaza del Pilar","Churruca","Bélgica"
"10/11/2023 15:47","10/11/2023 15:56","Churruca","Torre Woermann","Bélgica"
"10/11/2023 15:55","10/11/2023 15:57","Plazoleta de Farray","Plazoleta de Farray","Alemania"
"10/11/2023 15:57","10/11/2023 16:08","Plazoleta de Farray","Torre Las Palmas","Alemania"
"10/11/2023 16:35","10/11/2023 16:46","San Bernardo","Barranquillo Don Zoilo","Reino Unido"
"10/11/2023 16:38","10/11/2023 17:01","Plaza del Pilar","Base Naval","Alemania"
"10/11/2023 16:39","10/11/2023 17:01","Plaza del Pilar","Base Naval","Alemania"
"10/11/2023 16:49","10/11/2023 17:01","Barranquillo Don Zoilo","Las Canteras - Luis Morote","Reino Unido"
"10/11/2023 16:54","10/11/2023 17:04","Castillo de Mata (elect.)","Plaza de España (elect.)","Países Bajos"
"10/11/2023 16:57","10/11/2023 17:06","Torre Las Palmas","Plazoleta de Farray","Alemania"
"10/11/2023 17:05","10/11/2023 19:20","Plaza de España","Mercado Central","Países Bajos"
"10/11/2023 17:09","10/11/2023 17:19","Churruca","Base Naval","Rep. Checa"
"10/11/2023 17:21","10/11/2023 17:32","Plaza del Pilar","Base Naval","Alemania"
"10/11/2023 17:36","10/11/2023 17:41","Plazoleta de Farray","Churruca","Eslovenia"
"10/11/2023 17:42","10/11/2023 17:47","Oficina Sagulpa","Torre Las Palmas","Austria"
"10/11/2023 17:48","10/11/2023 17:50","Torre Woermann","Torre Woermann","Bélgica"
